"","regulator","target","weight","tpvalue"
"284758","EHF","SLC4A2",0,1
"284759","EHF","SALL2",0,1
"284760","EHF","SPRED1",0,1
"284761","EHF","APBB1",0,1
"284762","EHF","MMP10",0,1
"284763","EHF","SMAD3",0,1
"284764","EHF","MAP1A",0,1
"284765","EHF","SLC27A4",0,1
"284766","EHF","IGF2",0,1
"284767","EHF","TK1",0,1
"284768","EHF","BEST1",0,1
"284769","EHF","DDIT4",0,1
"284770","EHF","RBPJ",0,1
"284771","EHF","AR",0,1
"284772","EHF","CPT1C",0,1
"284773","EHF","SIN3A",0,1
"284774","EHF","PTAFR",0,1
"284775","EHF","BRD3",0,1
"284776","EHF","SP7",0,1
"284777","EHF","NPAS2",0,1
"284778","EHF","PA2G4",0,1
"284779","EHF","SOCS5",0,1
"284780","EHF","NAT1",0,1
"284781","EHF","KRT20",0,1
"284782","EHF","PTCRA",0,1
"284783","EHF","MLLT3",0,1
"284784","EHF","CCL11",0,1
"284785","EHF","HCFC1",0,1
"284786","EHF","KAT5",0,1
"284787","EHF","KDM2A",0,1
"284788","EHF","VEGFB",0,1
"284789","EHF","HRAS",0,1
"284790","EHF","MARCKSL1",0,1
"284791","EHF","SFN",0,1
"284792","EHF","ETV4",0,1
"284793","EHF","SPHK1",0,1
"284794","EHF","DEAF1",0,1
"284795","EHF","PIDD1",0,1
"284796","EHF","CD151",0,1
"284797","EHF","SUZ12",0,1
"284798","EHF","ZBTB7A",0,1
"284799","EHF","HES7",0,1
"284800","EHF","CYP8B1",0,1
"284801","EHF","SSTR2",0,1
"284802","EHF","OXTR",0,1
"284803","EHF","PTGDR2",0,1
"284804","EHF","UPP1",0,1
"284805","EHF","KCNQ3",0,1
"284806","EHF","POU3F2",0,1
"284807","EHF","SP1",0,1
"284808","EHF","PBX1",0,1
"284809","EHF","COL4A1",0,1
"284810","EHF","PTMA",0,1
"284811","EHF","SPRY4",0,1
"284812","EHF","HES4",0,1
"284813","EHF","ENTPD8",0,1
"284814","EHF","NELFB",0,1
"284815","EHF","HMGB1",0,1
"284816","EHF","SUPT3H",0,1
"284817","EHF","HDAC2",0,1
"284818","EHF","MMP1",0,1
"284819","EHF","NF1",0,1
"284820","EHF","PDLIM7",0,1
"284821","EHF","ACSL5",0,1
"284822","EHF","BLM",0,1
"284823","EHF","ELANE",0,1
"284824","EHF","COL4A6",0,1
"284825","EHF","TEAD4",0,1
"284826","EHF","MBP",0,1
"284827","EHF","CD2AP",0,1
"284828","EHF","TFDP1",0,1
"284829","EHF","SPRED2",0,1
"284830","EHF","NCOA6",0,1
"284831","EHF","PRC1",0,1
"284832","EHF","SREBF2",0,1
"284833","EHF","GP1BB",0,1
"284834","EHF","NOTCH4",0,1
"284835","EHF","EHMT2",0,1
"284836","EHF","MICB",0,1
"284837","EHF","ATXN2",0,1
"284838","EHF","ATF6B",0,1
"284839","EHF","C1QTNF5",0,1
"284840","EHF","WBP1",0,1
"284841","EHF","ETV5",0,1
"284842","EHF","UGT1A4",0,1
"284843","EHF","TUBB3",0,1
"284844","EHF","MMP12",0,1
"284845","EHF","IKBKE",0,1
"284846","EHF","GJA5",0,1
"284847","EHF","CCL4",0,1
"284848","EHF","HNF1B",0,1
"284849","EHF","SIK1B",0,1
"284850","AMHR2","ITGAL",0,1
"284851","AMHR2","CD22",0,1
"284852","AMHR2","CDH1",0,1
"284853","AMHR2","EIF2AK2",0,1
"284854","AMHR2","CASP8",0,1
"284855","AMHR2","SPEN",0,1
"284856","AMHR2","SP100",0,1
"284857","AMHR2","MEF2A",0,1
"284858","AMHR2","ABCB11",0,1
"284859","AMHR2","TBX21",0,1
"284860","AMHR2","SCARF1",0,1
"284861","AMHR2","AFP",0,1
"284862","AMHR2","ACOX3",0,1
"284863","AMHR2","CETP",0,1
"284864","AMHR2","SLC15A1",0,1
"284865","AMHR2","OAS1",0,1
"284866","AMHR2","PTGS1",0,1
"284867","AMHR2","JAK2",0,1
"284868","AMHR2","MADCAM1",0,1
"284869","AMHR2","IL2RB",0,1
"284870","AMHR2","CD40",0,1
"284871","AMHR2","NFATC2",0,1
"284872","AMHR2","SRPX",0,1
"284873","AMHR2","RBL2",0,1
"284874","AMHR2","CALB1",0,1
"284875","AMHR2","FCGRT",0,1
"284876","AMHR2","LILRB1",0,1
"284877","AMHR2","EBI3",0,1
"284878","AMHR2","ATP1A3",0,1
"284879","AMHR2","HAMP",0,1
"284880","AMHR2","WNT2",0,1
"284881","AMHR2","LHX2",0,1
"284882","AMHR2","LHX6",0,1
"284883","AMHR2","DDX58",0,1
"284884","AMHR2","CXCL12",0,1
"284885","AMHR2","LGALS3BP",0,1
"284886","AMHR2","DLX4",0,1
"284887","AMHR2","SCNN1A",0,1
"284888","AMHR2","OAS3",0,1
"284889","AMHR2","OAS2",0,1
"284890","AMHR2","IFNG",0,1
"284891","AMHR2","PTPN6",0,1
"284892","AMHR2","MED23",0,1
"284893","AMHR2","LNPEP",0,1
"284894","AMHR2","CD86",0,1
"284895","AMHR2","HYAL1",0,1
"284896","AMHR2","STEAP3",0,1
"284897","AMHR2","STAT1",0,1
"284898","AMHR2","CD2",0,1
"284899","AMHR2","CR2",0,1
"284900","AMHR2","PTCH2",0,1
"284901","AMHR2","FAAH",0,1
"284902","AMHR2","FASLG",0,1
"284903","AMHR2","CSF3R",0,1
"284904","AMHR2","EPCAM",0,1
"284905","AMHR2","IFIT3",0,1
"284906","AMHR2","TEK",0,1
"284907","AMHR2","IAPP",0,1
"284908","AMHR2","TNFSF10",0,1
"284909","AMHR2","DBH",0,1
"284910","AMHR2","TRERF1",0,1
"284911","AMHR2","S1PR4",0,1
"284912","AMHR2","ID1",0,1
"284913","AMHR2","KRT36",0,1
"284914","AMHR2","CCR7",0,1
"284915","AMHR2","BST2",0,1
"284916","AMHR2","GATA5",0,1
"284917","AMHR2","FBP2",0,1
"284918","AMHR2","RGN",1,1.11090763488402e-29
"284919","AMHR2","RFX1",0,1
"284920","AMHR2","TRIM22",0,1
"284921","AMHR2","EPSTI1",0,1
"284922","AMHR2","GSTT2B",0,1
"284923","AMHR2","NGF",0,1
"284924","AMHR2","RSAD2",0,1
"284925","AMHR2","IL2RA",0,1
"284926","AMHR2","OASL",0,1
"284927","AMHR2","RIPK1",0,1
"284928","AMHR2","ABCG5",0,1
"284929","AMHR2","MTTP",0,1
"284930","AMHR2","PDX1",0,1
"284931","AMHR2","ITGB7",0,1
"284932","AMHR2","IRF8",0,1
"284933","AMHR2","RXRG",0,1
"284934","AMHR2","USP21",0,1
"284935","AMHR2","ARL6IP5",0,1
"284936","AMHR2","CRHBP",0,1
"284937","AMHR2","CXCL14",0,1
"284938","AMHR2","IGFBP3",0,1
"284939","AMHR2","STAR",0,1
"284940","AMHR2","FCGR1A",0,1
"284941","AMHR2","CD8A",0,1
"284942","AMHR2","GABPA",0,1
"284943","AMHR2","GRIP1",0,1
"284944","AMHR2","RNF111",0,1
"284945","AMHR2","MX1",0,1
"284946","AMHR2","CD1D",0,1
"284947","AMHR2","CD3G",0,1
"284948","AMHR2","CCR5",0,1
"284949","AMHR2","HK3",0,1
"284950","AMHR2","EOMES",0,1
"284951","AMHR2","CCR1",0,1
"284952","AMHR2","SHISA5",0,1
"284953","AMHR2","IL15",0,1
"284954","AMHR2","DACT2",0,1
"284955","AMHR2","ABCA1",0,1
"284956","AMHR2","CYBB",0,1
"284957","AMHR2","CASP7",0,1
"284958","AMHR2","SPIC",0,1
"284959","AMHR2","B2M",0,1
"284960","AMHR2","KMT2D",0,1
"284961","AMHR2","AXL",0,1
"284962","AMHR2","IL12A",0,1
"284963","AMHR2","CXCL10",0,1
"284964","AMHR2","CXCL11",0,1
"284965","AMHR2","CST5",0,1
"284966","AMHR2","STAT2",0,1
"284967","AMHR2","ZNF160",0,1
"284968","AMHR2","PIK3CD",0,1
"284969","AMHR2","HINFP",0,1
"284970","AMHR2","MYD88",0,1
"284971","AMHR2","LRRN3",0,1
"284972","AMHR2","GCSAM",0,1
"284973","AMHR2","CD19",0,1
"284974","AMHR2","NR2C2",0,1
"284975","AMHR2","MAF",0,1
"284976","AMHR2","ADGRB1",0,1
"284977","AMHR2","UBA7",0,1
"284978","AMHR2","CLEC4G",0,1
"284979","AMHR2","MTA1",0,1
"284980","AMHR2","ASCL2",0,1
"284981","AMHR2","PDIA2",0,1
"284982","AMHR2","IFIT1",0,1
"284983","AMHR2","CXCR3",0,1
"284984","AMHR2","ISG15",0,1
"284985","AMHR2","PAX5",0,1
"284986","AMHR2","DAPK1",0,1
"284987","AMHR2","KRT39",0,1
"284988","AMHR2","SPN",0,1
"284989","AMHR2","ZBTB14",0,1
"284990","AMHR2","RXRB",0,1
"284991","AMHR2","HLA.F",0,1
"284992","AMHR2","HLA.A",0,1
"284993","AMHR2","KLRK1",0,1
"284994","AMHR2","DNASE1",0,1
"284995","AMHR2","IRF9",0,1
"284996","AMHR2","ANG",1,1.45088891038497e-11
"284997","AMHR2","HLA.DPB1",0,1
"284998","AMHR2","HLA.DPA1",0,1
"284999","AMHR2","TNF",0,1
"285000","AMHR2","HLA.B",0,1
"285001","AMHR2","HLA.DQA2",0,1
"285002","AMHR2","APOBEC3G",0,1
"285003","AMHR2","PSMB9",0,1
"285004","AMHR2","PLA2G4B",0,1
"285005","AMHR2","APOBEC3D",0,1
"285006","AMHR2","ZNF224",0,1
"285007","AMHR2","CCL5",0,1
"285008","AMHR2","CCL4L2",0,1
"285009","AMHR2","CCL3L3",0,1
"285010","AMHR2","NR2E3",0,1
"285011","AMHR2","PRSS50",0,1
"285012","GLS2","CD99",0,1
"285013","GLS2","MAD1L1",0,1
"285014","GLS2","PDK4",0,1
"285015","GLS2","CD4",0,1
"285016","GLS2","PTBP1",0,1
"285017","GLS2","BID",0,1
"285018","GLS2","ATP2C1",0,1
"285019","GLS2","IGF1",0,1
"285020","GLS2","HSF2",0,1
"285021","GLS2","IFNGR1",0,1
"285022","GLS2","BAK1",0,1
"285023","GLS2","DAPK2",0,1
"285024","GLS2","NEDD4L",0,1
"285025","GLS2","MAPK9",0,1
"285026","GLS2","PIK3CB",0,1
"285027","GLS2","MTA3",0,1
"285028","GLS2","ACAA1",0,1
"285029","GLS2","HIPK2",0,1
"285030","GLS2","NFYC",0,1
"285031","GLS2","POLR1A",0,1
"285032","GLS2","HLTF",0,1
"285033","GLS2","PDCD2",0,1
"285034","GLS2","TFRC",0,1
"285035","GLS2","XRCC1",0,1
"285036","GLS2","ACAT1",0,1
"285037","GLS2","MCM6",0,1
"285038","GLS2","ACACB",0,1
"285039","GLS2","XRCC5",0,1
"285040","GLS2","HSP90AA1",0,1
"285041","GLS2","CYLD",0,1
"285042","GLS2","SLCO1A2",0,1
"285043","GLS2","WNT11",0,1
"285044","GLS2","EIF2AK1",0,1
"285045","GLS2","BAX",0,1
"285046","GLS2","GNAO1",0,1
"285047","GLS2","AURKA",0,1
"285048","GLS2","KHSRP",0,1
"285049","GLS2","MAVS",0,1
"285050","GLS2","EPB41L4B",0,1
"285051","GLS2","SORBS1",0,1
"285052","GLS2","HSP90AB1",0,1
"285053","GLS2","ABL1",0,1
"285054","GLS2","MAPK1",0,1
"285055","GLS2","NELFCD",0,1
"285056","GLS2","MAP1LC3A",0,1
"285057","GLS2","RBBP7",0,1
"285058","GLS2","PGK1",0,1
"285059","GLS2","MEFV",0,1
"285060","GLS2","GDAP1",0,1
"285061","GLS2","MCM4",0,1
"285062","GLS2","ERCC2",0,1
"285063","GLS2","URI1",0,1
"285064","GLS2","BBC3",0,1
"285065","GLS2","DNASE2",0,1
"285066","GLS2","RAB3A",0,1
"285067","GLS2","ETV2",0,1
"285068","GLS2","CAV1",0,1
"285069","GLS2","HSPB1",0,1
"285070","GLS2","NRF1",0,1
"285071","GLS2","PRKAG2",0,1
"285072","GLS2","GCK",0,1
"285073","GLS2","TGFBR1",0,1
"285074","GLS2","KDM4C",0,1
"285075","GLS2","TLX1",0,1
"285076","GLS2","UBE2S",0,1
"285077","GLS2","KPNB1",0,1
"285078","GLS2","ENO3",0,1
"285079","GLS2","UGDH",0,1
"285080","GLS2","PPARGC1A",0,1
"285081","GLS2","HTATIP2",0,1
"285082","GLS2","APOA5",0,1
"285083","GLS2","APOC3",1,1.45088891038497e-11
